prov,head_sex,head_popgrp,head_age,hholdsz,mobphon_hh,wat_mun_source,lab_salary_hh,totalgrnt_hh,geotype,metro,quarter
North West,Female,African/Black,56,1,1,Yes,1000,350,Urban,Non-metro,1
North West,Female,African/Black,47,4,1,Yes,10734,350,Urban,Non-metro,1
North West,Female,African/Black,86,5,2,Yes,0,2970,Urban,Non-metro,1
North West,Male,African/Black,52,1,1,Yes,21583,0,Urban,Non-metro,1
North West,Female,African/Black,49,4,4,Yes,4595,1310,Urban,Non-metro,1
North West,Male,African/Black,39,2,2,Yes,0,0,Urban,Non-metro,1
North West,Male,African/Black,55,6,5,Yes,35000,700,Urban,Non-metro,4
North West,Female,African/Black,53,4,3,Yes,0,4500,Urban,Non-metro,4
North West,Female,African/Black,62,2,0,Yes,0,1990,Urban,Non-metro,4
North West,Female,African/Black,69,3,0,Yes,0,3980,Urban,Non-metro,4
North West,Male,African/Black,18,1,0,Yes,0,350,Urban,Non-metro,4
North West,Female,African/Black,33,5,1,Yes,0,2270,Urban,Non-metro,4
North West,Female,African/Black,85,1,1,Yes,0,2010,Urban,Non-metro,4
North West,Female,African/Black,68,7,1,Yes,0,4390,Urban,Non-metro,4
North West,Male,African/Black,72,2,1,No,0,1990,Urban,Non-metro,4
North West,Male,African/Black,72,9,5,Yes,6254,6120,Urban,Non-metro,4
North West,Male,African/Black,54,1,1,Yes,0,0,Urban,Non-metro,4
North West,Female,African/Black,50,3,2,Yes,1500,480,Urban,Non-metro,4
North West,Male,African/Black,44,1,1,Yes,1200,350,Urban,Non-metro,4
North West,Female,African/Black,42,5,4,Yes,3929,1550,Urban,Non-metro,1
North West,Male,African/Black,66,5,3,Yes,5257,5180,Urban,Non-metro,1
North West,Female,African/Black,70,3,1,Yes,0,2710,Urban,Non-metro,1
North West,Female,African/Black,61,8,3,Yes,2760,4500,Urban,Non-metro,1
North West,Male,African/Black,48,3,2,Yes,0,1180,Urban,Non-metro,1
North West,Female,African/Black,50,3,2,Yes,3929,830,Urban,Non-metro,1
North West,Female,African/Black,25,1,1,Yes,0,0,Urban,Non-metro,4
North West,Male,African/Black,31,2,2,Yes,15000,0,Urban,Non-metro,4
North West,Male,African/Black,21,1,1,Yes,0,350,Urban,Non-metro,4
North West,Male,African/Black,49,5,3,Yes,4000,1550,Urban,Non-metro,4
North West,Female,African/Black,21,3,3,Yes,7500,350,Urban,Non-metro,4
North West,Female,African/Black,34,2,1,Yes,4000,0,Urban,Non-metro,4
North West,Female,African/Black,35,4,4,Yes,4000,350,Urban,Non-metro,1
North West,Female,African/Black,50,5,2,Yes,0,1440,Urban,Non-metro,1
North West,Female,African/Black,62,6,4,Yes,4000,2950,Urban,Non-metro,1
North West,Female,African/Black,72,2,2,Yes,1000,2340,Urban,Non-metro,1
North West,Female,African/Black,81,4,3,Yes,0,2360,Urban,Non-metro,1
North West,Female,African/Black,63,3,2,Yes,0,2470,Urban,Non-metro,1
North West,Female,African/Black,41,3,2,Yes,2500,830,Urban,Non-metro,2
North West,Female,African/Black,61,5,1,Yes,0,5160,Urban,Non-metro,2
North West,Female,African/Black,54,3,3,Yes,880,480,Urban,Non-metro,2
North West,Male,African/Black,29,5,2,Yes,2800,1310,Urban,Non-metro,2
North West,Female,African/Black,65,3,2,Yes,0,2820,Urban,Non-metro,2
North West,Male,African/Black,25,2,0,Yes,800,0,Urban,Non-metro,2
North West,Male,White,35,7,5,Yes,6500,6450,Urban,Non-metro,3
North West,Male,African/Black,67,1,1,Yes,0,1990,Urban,Non-metro,3
North West,Male,African/Black,24,1,1,Yes,10000,0,Urban,Non-metro,3
North West,Male,African/Black,34,4,2,Yes,42000,0,Urban,Non-metro,3
North West,Male,White,78,3,3,Yes,0,1990,Urban,Non-metro,3
North West,Female,White,64,2,2,No,0,3980,Urban,Non-metro,3
North West,Male,White,47,4,2,No,450000,0,Urban,Non-metro,2
North West,Male,African/Black,57,8,3,Yes,113,4240,Urban,Non-metro,3
North West,Female,African/Black,42,7,5,Yes,33787,1200,Urban,Non-metro,3
North West,Female,African/Black,58,3,2,Yes,3929,830,Urban,Non-metro,3
North West,Female,African/Black,50,5,1,Yes,0,1310,Urban,Non-metro,3
North West,Female,African/Black,49,2,2,Yes,1800,700,Urban,Non-metro,3
North West,Female,African/Black,50,6,2,Yes,1600,1660,Urban,Non-metro,3
North West,Female,African/Black,55,5,1,Yes,0,2820,Urban,Non-metro,2
North West,Male,African/Black,31,1,1,Yes,0,0,Urban,Non-metro,2
North West,Male,African/Black,42,4,2,Yes,2800,0,Urban,Non-metro,2
North West,Female,African/Black,40,2,1,Yes,0,830,Urban,Non-metro,3
North West,Female,African/Black,43,1,1,Yes,880,0,Urban,Non-metro,3
North West,Female,African/Black,44,4,3,Yes,1000,1070,Urban,Non-metro,3
North West,Male,African/Black,55,7,0,Yes,1472,1790,Urban,Non-metro,3
North West,Female,African/Black,33,4,2,Yes,0,1550,Urban,Non-metro,3
North West,Male,African/Black,37,1,0,Yes,0,0,Urban,Non-metro,3
North West,Female,African/Black,22,5,2,Yes,0,2140,Urban,Non-metro,3
North West,Female,African/Black,50,2,2,No,3900,0,Urban,Non-metro,1
North West,Female,African/Black,92,6,1,Yes,0,3450,Urban,Non-metro,1
North West,Male,African/Black,65,8,2,Yes,2600,5770,Urban,Non-metro,1
North West,Female,African/Black,24,3,1,Yes,0,1790,Urban,Non-metro,1
North West,Male,African/Black,43,5,0,Yes,1200,1530,Urban,Non-metro,1
North West,Male,African/Black,41,4,2,No,5885,960,Farms,Non-metro,2
Gauteng,Male,White,64,5,5,No,0,5990,Urban,Non-metro,4
Gauteng,Female,African/Black,58,2,1,,1200,350,Urban,Non-metro,4
Gauteng,Male,White,76,2,2,Yes,290000,0,Urban,Non-metro,4
Gauteng,Male,African/Black,71,11,5,,9300,6380,Urban,Non-metro,4
Gauteng,Male,African/Black,62,2,0,No,3249,0,Urban,Non-metro,4
Gauteng,Male,African/Black,71,1,0,,0,1990,Urban,Non-metro,4
Gauteng,Male,African/Black,54,1,1,No,4500,0,Urban,Non-metro,4
Gauteng,Male,African/Black,29,6,6,Yes,5257,0,Urban,Non-metro,1
Gauteng,Male,African/Black,21,1,1,Yes,800,0,Urban,Non-metro,1
Gauteng,Male,African/Black,32,1,1,No,20000,0,Urban,Non-metro,1
Gauteng,Female,African/Black,25,1,1,Yes,0,0,Urban,Non-metro,1
Gauteng,Male,African/Black,22,1,1,Yes,0,0,Urban,Non-metro,1
Gauteng,Female,African/Black,22,2,2,Yes,9000,0,Urban,Non-metro,1
Gauteng,Male,African/Black,25,1,1,Yes,2008,0,Urban,Non-metro,1
Gauteng,Male,African/Black,59,1,1,Yes,21583,0,Urban,Non-metro,1
Gauteng,Male,African/Black,62,1,1,Yes,0,1990,Urban,Non-metro,3
Gauteng,Male,African/Black,62,2,0,Yes,0,3980,Urban,Non-metro,3
Gauteng,Male,African/Black,46,6,5,Yes,0,960,Urban,Non-metro,3
Gauteng,Male,African/Black,54,1,1,Yes,2400,350,Urban,Non-metro,3
Gauteng,Male,African/Black,65,11,7,Yes,2000,7340,Urban,Non-metro,3
Gauteng,Female,African/Black,34,4,2,Yes,15000,960,Urban,Non-metro,3
Gauteng,Male,African/Black,45,2,2,Yes,8000,0,Urban,Non-metro,3
Gauteng,Male,African/Black,47,4,4,Yes,26000,0,Urban,Non-metro,2
Gauteng,Female,African/Black,46,4,4,Yes,17200,0,Urban,Non-metro,2
Gauteng,Female,African/Black,76,5,5,Yes,39933,0,Urban,Non-metro,2
Gauteng,Male,African/Black,53,3,3,Yes,59687,0,Urban,Non-metro,2
Gauteng,Male,African/Black,56,5,4,Yes,1000,480,Urban,Non-metro,2
Gauteng,Male,African/Black,28,1,1,Yes,6000,0,Urban,Non-metro,2
Gauteng,Male,African/Black,53,4,3,Yes,33000,0,Urban,Non-metro,1
Gauteng,Male,African/Black,63,5,5,Yes,8000,2470,Urban,Non-metro,1
Gauteng,Female,African/Black,23,2,2,Yes,0,0,Urban,Non-metro,1
Gauteng,Female,African/Black,36,1,1,Yes,0,0,Urban,Non-metro,1
Gauteng,Male,White,46,1,1,Yes,5800,0,Urban,Non-metro,1
Gauteng,Male,African/Black,50,4,3,Yes,3000,960,Urban,Non-metro,3
Gauteng,Male,African/Black,54,4,4,Yes,0,480,Urban,Non-metro,3
Gauteng,Female,African/Black,62,4,2,Yes,5000,1990,Urban,Non-metro,3
Gauteng,Female,African/Black,60,5,3,Yes,2400,2950,Urban,Non-metro,3
Gauteng,Female,African/Black,56,4,2,Yes,8100,960,Urban,Non-metro,3
Gauteng,Female,African/Black,69,5,3,Yes,0,3430,Urban,Non-metro,3
Gauteng,Male,African/Black,60,8,4,Yes,9200,480,Urban,Non-metro,3
Gauteng,Female,African/Black,45,1,1,Yes,5200,0,Urban,Non-metro,3
Gauteng,Male,African/Black,40,5,2,Yes,16000,0,Urban,Non-metro,3
Gauteng,Female,African/Black,23,2,1,Yes,2500,480,Urban,Non-metro,1
Gauteng,Male,African/Black,49,5,3,Yes,7760,960,Urban,Non-metro,1
Gauteng,Female,African/Black,67,2,1,No,0,2470,Urban,Non-metro,1
Gauteng,Female,African/Black,70,3,3,Yes,0,2710,Urban,Non-metro,1
Gauteng,Male,African/Black,40,1,1,Yes,0,0,Urban,Non-metro,1
Gauteng,Female,African/Black,67,4,2,Yes,0,2950,Urban,Non-metro,1
Gauteng,Male,African/Black,51,3,3,Yes,105000,0,Urban,Non-metro,1
Gauteng,Male,African/Black,50,3,3,Yes,25000,0,Urban,Non-metro,1
Gauteng,Female,African/Black,40,4,2,Yes,0,2470,Urban,Non-metro,1
Gauteng,Male,African/Black,23,2,2,Yes,0,700,Urban,Non-metro,1
Gauteng,Female,African/Black,54,3,2,Yes,0,720,Urban,Non-metro,1
Gauteng,Male,African/Black,39,5,2,Yes,8000,0,Urban,Non-metro,1
Gauteng,Male,African/Black,64,4,3,Yes,5257,2470,Urban,Non-metro,1
Gauteng,Female,African/Black,50,3,2,Yes,7400,480,Urban,Non-metro,1
Gauteng,Male,African/Black,38,1,1,Yes,6500,0,Urban,Non-metro,1
Gauteng,Male,African/Black,40,2,2,Yes,88574,0,Urban,Non-metro,1
Gauteng,Male,African/Black,38,1,1,Yes,2600,0,Urban,Non-metro,1
Gauteng,Male,African/Black,56,2,2,Yes,0,350,Urban,Non-metro,1
Gauteng,Male,African/Black,63,5,4,Yes,0,2470,Urban,Non-metro,4
Gauteng,Male,African/Black,42,1,0,Yes,0,350,Urban,Non-metro,4
Gauteng,Female,African/Black,68,6,4,Yes,2600,2820,Urban,Non-metro,4
Gauteng,Female,African/Black,69,3,1,Yes,0,2820,Urban,Non-metro,4
Gauteng,Male,African/Black,58,3,1,Yes,5500,480,Urban,Non-metro,4
Gauteng,Male,African/Black,50,1,1,Yes,6000,0,Urban,Non-metro,4
Gauteng,Male,African/Black,54,5,4,Yes,66997,830,Urban,Non-metro,3
Gauteng,Male,African/Black,68,5,3,Yes,75000,1990,Urban,Non-metro,3
Gauteng,Female,African/Black,87,5,3,Yes,3500,4960,Urban,Non-metro,3
Gauteng,Female,African/Black,54,8,6,Yes,35510,960,Urban,Non-metro,3
Gauteng,Male,African/Black,42,4,3,Yes,0,1180,Urban,Non-metro,3
Gauteng,Female,African/Black,27,3,1,Yes,0,1310,Urban,Non-metro,3
Gauteng,Male,African/Black,41,1,1,Yes,0,350,Urban,Non-metro,3
Gauteng,Male,African/Black,34,1,1,Yes,5257,0,Urban,Non-metro,3
Gauteng,Female,African/Black,57,1,1,Yes,0,350,Urban,Non-metro,3
Gauteng,Male,African/Black,49,1,0,Yes,800,0,Urban,Non-metro,3
Gauteng,Female,African/Black,56,2,2,Yes,3500,350,Urban,Non-metro,2
Gauteng,Female,African/Black,73,4,3,Yes,3500,2950,Urban,Non-metro,2
Gauteng,Female,African/Black,94,3,3,Yes,0,2360,Urban,Non-metro,2
Gauteng,Male,African/Black,63,3,3,Yes,5257,2340,Urban,Non-metro,2
Gauteng,Female,African/Black,65,2,2,Yes,0,1990,Urban,Non-metro,2
Gauteng,Male,African/Black,36,1,1,Yes,3000,0,Urban,Non-metro,2
Gauteng,Female,African/Black,64,2,2,Yes,4600,0,Urban,Non-metro,4
Gauteng,Female,African/Black,63,2,2,Yes,13352,1990,Urban,Non-metro,4
Gauteng,Female,African/Black,39,1,1,Yes,5257,0,Urban,Non-metro,4
Gauteng,Female,African/Black,67,2,2,Yes,0,1990,Urban,Non-metro,4
Gauteng,Male,African/Black,49,6,4,Yes,4500,960,Urban,Non-metro,4
Gauteng,Female,African/Black,38,2,1,Yes,360,0,Urban,Non-metro,4
Gauteng,Male,African/Black,33,1,1,Yes,3929,0,Urban,Non-metro,4
Gauteng,Male,African/Black,34,1,1,Yes,0,0,Urban,Non-metro,4
Gauteng,Female,African/Black,41,1,0,Yes,0,350,Urban,Non-metro,3
Gauteng,Male,African/Black,43,4,2,Yes,0,960,Urban,Non-metro,3
Gauteng,Male,African/Black,62,2,2,Yes,0,2340,Urban,Non-metro,3
Gauteng,Female,African/Black,66,1,0,Yes,0,1990,Urban,Non-metro,3
Gauteng,Male,African/Black,53,6,4,Yes,2300,1790,Urban,Non-metro,3
Gauteng,Female,African/Black,35,4,3,Yes,0,1310,Urban,Non-metro,3
Gauteng,Female,African/Black,35,2,1,Yes,0,830,Urban,Non-metro,3
Gauteng,Female,African/Black,71,2,2,Yes,37008,1990,Urban,Non-metro,3
Gauteng,Male,African/Black,53,3,3,Yes,9000,350,Urban,Non-metro,3
Gauteng,Male,African/Black,54,3,1,Yes,4400,0,Urban,Non-metro,3
Gauteng,Female,African/Black,41,1,1,Yes,4200,0,Urban,Non-metro,3
Gauteng,Male,African/Black,49,1,1,Yes,1500,0,Urban,Non-metro,3
Gauteng,Male,African/Black,50,1,1,Yes,6200,0,Urban,Non-metro,3
Gauteng,Male,African/Black,34,3,2,Yes,8400,0,Urban,Non-metro,1
Gauteng,Female,African/Black,49,4,2,Yes,0,1310,Urban,Non-metro,1
Gauteng,Male,African/Black,32,1,1,Yes,4000,0,Urban,Non-metro,1
Gauteng,Female,African/Black,49,2,2,Yes,3500,0,Urban,Non-metro,1
Gauteng,Male,African/Black,42,4,3,Yes,2700,1180,Urban,Non-metro,1
Gauteng,Female,African/Black,30,2,2,Yes,43400,0,Urban,Non-metro,1
Gauteng,Female,African/Black,42,4,3,Yes,0,960,Urban,Non-metro,1
Gauteng,Female,African/Black,46,3,3,Yes,3500,350,Urban,Non-metro,1
Gauteng,Male,African/Black,35,2,2,Yes,113,0,Urban,Non-metro,1
Gauteng,Male,African/Black,40,4,1,Yes,7300,1440,Urban,Non-metro,4
Gauteng,Female,African/Black,33,7,3,Yes,16400,1440,Urban,Non-metro,4
Gauteng,Male,African/Black,58,3,2,Yes,4800,480,Urban,Non-metro,4
Gauteng,Female,African/Black,41,8,3,Yes,2008,3100,Urban,Non-metro,4
Gauteng,Female,African/Black,51,3,2,Yes,3500,830,Urban,Non-metro,4
Gauteng,Female,African/Black,45,5,2,Yes,1050,1440,Urban,Non-metro,4
Gauteng,Male,African/Black,38,5,2,Yes,3500,1440,Urban,Non-metro,4
Gauteng,Female,African/Black,34,6,3,Yes,1050,1920,Urban,Non-metro,4
Gauteng,Male,African/Black,65,1,1,Yes,6000,0,Urban,Non-metro,4
Gauteng,Male,African/Black,44,4,4,Yes,55000,0,Urban,Non-metro,3
Gauteng,Male,African/Black,52,4,2,Yes,71000,0,Urban,Non-metro,3
Gauteng,Male,African/Black,43,1,1,Yes,25000,0,Urban,Non-metro,3
Gauteng,Male,White,40,3,2,Yes,63352,0,Urban,Non-metro,3
Gauteng,Female,White,38,4,4,Yes,40000,0,Urban,Non-metro,3
Gauteng,Male,White,55,2,2,Yes,30000,0,Urban,Non-metro,3
Gauteng,Male,African/Black,51,4,4,Yes,55000,0,Urban,Non-metro,3
Gauteng,Female,African/Black,51,2,1,Yes,10000,0,Urban,Non-metro,4
Gauteng,Male,African/Black,56,2,2,Yes,43166,0,Urban,Non-metro,4
Gauteng,Male,African/Black,41,1,1,Yes,15000,0,Urban,Non-metro,4
Gauteng,Male,African/Black,39,3,3,Yes,15000,350,Urban,Non-metro,4
Gauteng,Male,African/Black,34,4,2,Yes,13352,1310,Urban,Non-metro,4
Gauteng,Male,African/Black,43,2,2,Yes,4500,0,Urban,Non-metro,4
Gauteng,Male,African/Black,40,1,0,Yes,0,350,Urban,Non-metro,4
Gauteng,Male,African/Black,41,1,0,Yes,21583,0,Urban,Non-metro,4
Gauteng,Male,White,55,3,3,Yes,47000,0,Urban,Non-metro,1
Gauteng,Male,White,21,2,2,Yes,0,0,Urban,Non-metro,1
Gauteng,Female,White,79,1,1,Yes,0,0,Urban,Non-metro,1
Gauteng,Male,White,57,2,2,Yes,,0,Urban,Non-metro,1
Gauteng,Male,African/Black,35,2,2,Yes,40000,0,Urban,Non-metro,2
Gauteng,Male,White,59,2,2,Yes,33427,0,Urban,Non-metro,2
Gauteng,Male,African/Black,40,4,3,Yes,199623,0,Urban,Non-metro,2
Gauteng,Male,White,70,2,2,Yes,0,3980,Urban,Non-metro,2
Gauteng,Male,White,88,2,0,Yes,0,4020,Urban,Non-metro,2
Gauteng,Female,White,77,1,1,Yes,0,2010,Urban,Non-metro,2
Gauteng,Male,White,76,2,2,Yes,0,0,Urban,Non-metro,2
Gauteng,Male,White,86,1,1,Yes,0,2010,Urban,Non-metro,2
Gauteng,Female,African/Black,43,4,2,Yes,0,1900,Urban,Non-metro,3
Gauteng,Male,African/Black,35,5,1,Yes,0,1310,Urban,Non-metro,3
Gauteng,Male,African/Black,50,4,3,Yes,14275,480,Urban,Non-metro,3
Gauteng,Male,African/Black,31,4,2,Yes,8000,960,Urban,Non-metro,3
Gauteng,Male,African/Black,42,3,2,Yes,22000,0,Urban,Non-metro,3
Gauteng,Male,African/Black,42,1,0,Yes,18000,0,Urban,Non-metro,3
Gauteng,Male,African/Black,20,1,1,Yes,1800,0,Urban,Non-metro,3
Gauteng,Male,African/Black,17,1,1,Yes,0,0,Urban,Non-metro,2
Gauteng,Female,African/Black,60,4,4,Yes,0,4350,Urban,Non-metro,2
Gauteng,Male,African/Black,47,3,2,Yes,5500,480,Urban,Non-metro,2
Gauteng,Male,African/Black,44,1,1,Yes,0,350,Urban,Non-metro,2
Gauteng,Male,African/Black,47,1,1,Yes,6500,0,Urban,Non-metro,2
Gauteng,Female,African/Black,47,3,2,Yes,0,700,Urban,Non-metro,2
Gauteng,Male,African/Black,36,3,1,Yes,6000,480,Urban,Non-metro,2
Gauteng,Male,African/Black,30,1,1,Yes,44287,0,Urban,Non-metro,3
Gauteng,Male,African/Black,28,1,1,Yes,18000,0,Urban,Non-metro,3
Gauteng,Male,African/Black,36,1,1,Yes,21583,0,Urban,Non-metro,3
Gauteng,Male,White,30,1,1,No,44287,0,Urban,Non-metro,3
Gauteng,Male,Indian/Asian,43,4,2,Yes,13352,0,Urban,Non-metro,3
Gauteng,Male,African/Black,39,1,1,Yes,40000,0,Urban,Non-metro,3
Gauteng,Male,African/Black,62,8,6,Yes,71583,960,Urban,Non-metro,3
Gauteng,Male,African/Black,63,6,4,Yes,0,2950,Urban,Non-metro,3
Gauteng,Female,African/Black,29,4,2,Yes,3600,1310,Urban,Non-metro,3
Gauteng,Male,African/Black,53,4,3,Yes,15000,0,Urban,Non-metro,3
Gauteng,Male,African/Black,68,6,2,Yes,0,5420,Urban,Non-metro,3
Gauteng,Female,African/Black,24,1,1,Yes,0,0,Urban,Non-metro,3
Gauteng,Male,African/Black,64,5,5,Yes,10000,3980,Urban,Non-metro,3
Gauteng,Male,African/Black,61,2,2,Yes,10000,0,Urban,Non-metro,3
Gauteng,Female,African/Black,70,3,3,Yes,0,2340,Urban,Non-metro,4
Gauteng,Female,African/Black,64,3,2,Yes,400,2470,Urban,Non-metro,4
Gauteng,Male,African/Black,53,2,0,Yes,2800,480,Urban,Non-metro,4
Gauteng,Male,African/Black,32,3,3,Yes,28352,0,Urban,Non-metro,4
Gauteng,Male,African/Black,35,5,3,Yes,6800,1440,Urban,Non-metro,4
Gauteng,Female,African/Black,82,5,4,Yes,6800,3800,Urban,Non-metro,4
Gauteng,Male,African/Black,26,1,1,Yes,3700,0,Urban,Non-metro,2
Gauteng,Female,African/Black,85,3,3,Yes,6200,2010,Urban,Non-metro,2
Gauteng,Female,African/Black,34,3,1,Yes,3400,480,Urban,Non-metro,2
Gauteng,Male,African/Black,41,2,2,Yes,4600,0,Urban,Non-metro,2
Gauteng,Female,African/Black,63,4,2,Yes,0,2950,Urban,Non-metro,2
Gauteng,Female,African/Black,46,1,1,Yes,0,0,Urban,Non-metro,2
Gauteng,Male,African/Black,32,4,3,Yes,3929,960,Urban,Non-metro,2
Gauteng,Male,African/Black,49,4,2,Yes,3000,960,Urban,Non-metro,2
Gauteng,Female,African/Black,23,1,1,Yes,0,0,Urban,Non-metro,2
Gauteng,Male,African/Black,34,5,3,Yes,39000,480,Urban,Non-metro,2
Gauteng,Male,African/Black,53,1,1,Yes,22000,0,Urban,Non-metro,2
Gauteng,Male,African/Black,67,6,4,Yes,0,3780,Urban,Non-metro,2
Gauteng,Male,African/Black,52,1,0,Yes,0,350,Urban,Non-metro,2
Gauteng,Female,African/Black,40,5,2,Yes,736,1440,Urban,Non-metro,2
Gauteng,Male,African/Black,42,3,2,Yes,0,0,Urban,Non-metro,2
Gauteng,Male,African/Black,66,4,3,Yes,6000,0,Urban,Non-metro,2
Gauteng,Female,African/Black,73,6,6,Yes,27000,3980,Urban,Non-metro,2
Gauteng,Male,African/Black,37,6,3,Yes,19500,480,Urban,Non-metro,2
Gauteng,Male,African/Black,34,1,1,Yes,6400,0,Urban,Non-metro,2
Gauteng,Male,African/Black,31,1,1,Yes,3800,0,Urban,Non-metro,2
Gauteng,Female,African/Black,56,2,2,Yes,0,700,Urban,Non-metro,2
Gauteng,Male,African/Black,26,3,2,Yes,6000,480,Urban,Non-metro,2
Gauteng,Female,African/Black,32,3,1,Yes,0,0,Urban,Non-metro,2
Gauteng,Female,African/Black,55,5,4,Yes,2997,960,Urban,Non-metro,2
Gauteng,Male,African/Black,34,1,0,Yes,0,0,Urban,Non-metro,2
Gauteng,Female,African/Black,32,6,0,Yes,0,2270,Urban,Non-metro,2
Gauteng,Female,African/Black,47,3,3,Yes,2000,480,Urban,Non-metro,2
Gauteng,Female,African/Black,46,3,3,Yes,800,960,Urban,Non-metro,2
Gauteng,Male,African/Black,34,1,1,Yes,0,350,Urban,Non-metro,2
Gauteng,Female,African/Black,50,5,3,Yes,0,960,Urban,Non-metro,4
Gauteng,Male,African/Black,29,1,1,Yes,9475,0,Urban,Non-metro,4
Gauteng,Female,African/Black,36,4,2,Yes,9475,960,Urban,Non-metro,4
Gauteng,Female,African/Black,65,4,3,Yes,0,2950,Urban,Non-metro,4
Gauteng,Female,African/Black,67,5,5,Yes,1400,1990,Urban,Non-metro,4
Gauteng,Male,African/Black,38,4,3,Yes,9955,0,Urban,Non-metro,4
Gauteng,Male,African/Black,62,6,5,Yes,9475,2950,Urban,Non-metro,4
Gauteng,Male,African/Black,52,2,2,Yes,4800,0,Urban,Non-metro,4
Gauteng,Female,African/Black,82,6,4,Yes,12000,2490,Urban,Non-metro,4
Gauteng,Female,African/Black,36,2,2,Yes,26000,0,Urban,Non-metro,4
Gauteng,Male,African/Black,72,2,2,Yes,0,3980,Urban,Non-metro,4
Gauteng,Male,African/Black,71,3,2,Yes,0,4460,Urban,Non-metro,4
Gauteng,Male,African/Black,70,4,4,Yes,26000,3980,Urban,Non-metro,4
Gauteng,Female,African/Black,51,3,3,Yes,0,1180,Urban,Non-metro,2
Gauteng,Male,African/Black,42,6,3,Yes,1500,1790,Urban,Non-metro,2
Gauteng,Female,African/Black,54,2,2,Yes,37400,0,Urban,Non-metro,2
Gauteng,Female,African/Black,70,3,3,Yes,6000,2340,Urban,Non-metro,2
Gauteng,Male,African/Black,77,3,1,Yes,0,2490,Urban,Non-metro,2
Gauteng,Male,African/Black,72,3,3,No,0,3980,Urban,Non-metro,2
Gauteng,Female,African/Black,65,2,2,Yes,0,2340,Urban,Non-metro,2
Gauteng,Female,African/Black,47,2,1,Yes,5257,480,Urban,Non-metro,1
